time,open,high,low,close
1662557400,10.2,10.26,10.2,10.25
1662557580,10.24,10.28,10.24,10.27
1662557760,10.295,10.32,10.295,10.3
1662557940,10.32,10.34,10.315,10.34
1662558120,10.34,10.34,10.29,10.29
1662558300,10.34,10.34,10.34,10.34
1662558480,10.34,10.35,10.32,10.325
1662558660,10.31,10.31,10.28,10.3
1662558840,10.29,10.315,10.29,10.315
1662559020,10.32,10.32,10.275,10.275
1662559200,10.27,10.27,10.24,10.24
1662559380,10.285,10.3,10.27,10.27
1662559560,10.27,10.27,10.26,10.26
1662559740,10.25,10.27,10.24,10.27
1662559920,10.24,10.24,10.24,10.24
1662560100,10.21,10.25,10.19,10.25
1662560280,10.24,10.24,10.24,10.24
1662560460,10.23,10.25,10.22,10.22
1662560820,10.22,10.26,10.22,10.26
1662561000,10.28,10.32,10.28,10.31
1662561180,10.29,10.29,10.29,10.29
1662561360,10.29,10.29,10.29,10.29
1662561540,10.25,10.27,10.25,10.265
1662561720,10.26,10.26,10.24,10.25
1662561900,10.25,10.25,10.25,10.25
1662562260,10.26,10.28,10.25,10.25
1662562620,10.28,10.28,10.27,10.27
1662562800,10.27,10.27,10.265,10.265
1662562980,10.305,10.32,10.305,10.31
1662563160,10.32,10.34,10.32,10.34
1662563340,10.35,10.36,10.34,10.355
1662563520,10.35,10.4,10.35,10.38
1662563700,10.38,10.38,10.36,10.36
1662563880,10.355,10.36,10.35,10.36
1662564060,10.36,10.36,10.35,10.36
1662564240,10.37,10.37,10.37,10.37
1662564420,10.37,10.37,10.365,10.365
1662564600,10.38,10.38,10.35,10.37
1662564780,10.345,10.35,10.345,10.35
1662565140,10.35,10.355,10.35,10.355
1662565320,10.36,10.36,10.33,10.33
1662565500,10.34,10.36,10.34,10.36
1662565680,10.38,10.38,10.38,10.38
1662565860,10.39,10.39,10.385,10.39
1662566040,10.4,10.4,10.39,10.395
1662566220,10.39,10.39,10.39,10.39
1662566400,10.39,10.4,10.39,10.395
1662566580,10.38,10.38,10.38,10.38
1662566760,10.37,10.37,10.36,10.36
1662567300,10.36,10.36,10.36,10.36
1662567480,10.34,10.34,10.34,10.34
1662567660,10.32,10.32,10.32,10.32
1662567840,10.32,10.325,10.32,10.325
1662568200,10.32,10.32,10.32,10.32
1662568380,10.34,10.34,10.34,10.34
1662568560,10.33,10.36,10.33,10.36
1662568740,10.4,10.42,10.4,10.42
1662568920,10.42,10.42,10.41,10.41
1662569100,10.42,10.42,10.42,10.42
1662570000,10.4,10.42,10.4,10.42
1662570180,10.43,10.44,10.43,10.44
1662570360,10.43,10.43,10.43,10.43
1662570540,10.44,10.44,10.43,10.43
1662570720,10.42,10.43,10.42,10.43
1662570900,10.43,10.44,10.43,10.44
1662571080,10.43,10.43,10.425,10.425
1662571260,10.42,10.42,10.42,10.42
1662571440,10.42,10.42,10.4,10.4
1662571620,10.395,10.395,10.39,10.39
1662571800,10.42,10.42,10.415,10.415
1662571980,10.42,10.42,10.42,10.42
1662572160,10.45,10.46,10.45,10.46
1662572340,10.46,10.46,10.44,10.45
1662572520,10.46,10.49,10.46,10.49
1662572880,10.48,10.49,10.48,10.49
1662573060,10.49,10.5,10.49,10.5
1662573240,10.48,10.485,10.48,10.485
1662573420,10.48,10.48,10.48,10.48
1662573600,10.49,10.52,10.49,10.52
1662573780,10.54,10.57,10.54,10.56
1662573960,10.54,10.54,10.53,10.535
1662574320,10.53,10.53,10.53,10.53
1662574500,10.53,10.53,10.51,10.51
1662574680,10.5,10.5,10.5,10.5
1662574860,10.5,10.5,10.5,10.5
1662575040,10.52,10.52,10.52,10.52
1662575220,10.54,10.55,10.54,10.55
1662575400,10.56,10.56,10.56,10.56
1662575580,10.57,10.57,10.57,10.57
1662575760,10.57,10.575,10.57,10.575
1662576120,10.58,10.59,10.58,10.59
1662576660,10.58,10.58,10.57,10.57
1662576840,10.6,10.6,10.6,10.6
1662577020,10.6,10.6,10.59,10.6
1662577380,10.595,10.61,10.595,10.61
1662577560,10.615,10.62,10.615,10.62
1662577740,10.63,10.63,10.63,10.63
1662577920,10.625,10.625,10.625,10.625
1662578100,10.64,10.64,10.63,10.63
1662578280,10.615,10.615,10.61,10.61
1662578460,10.62,10.62,10.62,10.62
1662578640,10.63,10.63,10.63,10.63
1662578820,10.645,10.65,10.645,10.65
1662579000,10.64,10.64,10.64,10.64
1662579180,10.63,10.63,10.625,10.625
1662579360,10.61,10.61,10.61,10.61
1662579540,10.61,10.61,10.6,10.6
1662579720,10.59,10.595,10.58,10.59
1662579900,10.6,10.61,10.6,10.61
1662580080,10.62,10.62,10.62,10.62
1662580260,10.59,10.605,10.59,10.605
1662580440,10.59,10.62,10.58,10.585
1662580620,10.59,10.59,10.575,10.575
